company,name-origin,ref,review,cacao,location,rating,bean,bean-origin,pur,res
Benoit Nihant,"Somia Plantation, Sambirano, 70hr C",773,2011,72%,Belgium,3.75,Trinitario,Madagascar,INTERMEDIO,Benoit Nihant&INTERMEDIO&3.75&Belgium
Bernachon,Nature,797,2012,55%,France,2.75, , ,BAJO,Bernachon&BAJO&2.75&France
Beschle (Felchlin),Madagascar,636,2011,64%,Switzerland,3.0,Trinitario,Madagascar,INTERMEDIO,Beschle (Felchlin)&INTERMEDIO&3.0&Switzerland
Beschle (Felchlin),Maracaibo,636,2011,88%,Switzerland,3.0,Criollo,Venezuela,ALTO,Beschle (Felchlin)&ALTO&3.0&Switzerland
Beschle (Felchlin),"Indigena Amazonia, Grand Cru, Quizas",636,2011,72%,Switzerland,3.5, ,Venezuela,INTERMEDIO,Beschle (Felchlin)&INTERMEDIO&3.5&Switzerland
Beschle (Felchlin),Ecuador,636,2011,72%,Switzerland,4.0, ,Ecuador,INTERMEDIO,Beschle (Felchlin)&INTERMEDIO&4.0&Switzerland
Beschle (Felchlin),"Carenero S., Barlovento, Grand Cru",508,2010,70%,Switzerland,3.25,Trinitario,Venezuela,INTERMEDIO,Beschle (Felchlin)&INTERMEDIO&3.25&Switzerland
Beschle (Felchlin),"Porcelana, Premier Cru, Quizas No. 1",508,2010,74%,Switzerland,3.25,Criollo (Porcelana),Venezuela,INTERMEDIO,Beschle (Felchlin)&INTERMEDIO&3.25&Switzerland
Beschle (Felchlin),"Java, Grand Cru",508,2010,64%,Switzerland,3.5, ,Indonesia,INTERMEDIO,Beschle (Felchlin)&INTERMEDIO&3.5&Switzerland
Beschle (Felchlin),"Ocumare, Premier Cru, Quizas No. 2",508,2010,72%,Switzerland,3.5, ,Venezuela,INTERMEDIO,Beschle (Felchlin)&INTERMEDIO&3.5&Switzerland
Bisou,"Nicaragua, American style",1482,2015,76%,U.S.A.,2.5, ,Nicaragua,INTERMEDIO,Bisou&INTERMEDIO&2.5&U.S.A.
Bisou,"San Andres, American style",1486,2015,76%,U.S.A.,2.5, ,Costa Rica,INTERMEDIO,Bisou&INTERMEDIO&2.5&U.S.A.
Bisou,"San Andres, silk",1486,2015,78%,U.S.A.,2.5, ,Costa Rica,INTERMEDIO,Bisou&INTERMEDIO&2.5&U.S.A.
Bisou,Belize,1486,2015,86%,U.S.A.,3.25,Trinitario,Belize,ALTO,Bisou&ALTO&3.25&U.S.A.
Bittersweet Origins,Ghana,963,2012,72%,U.S.A.,3.5,Forastero,Ghana,INTERMEDIO,Bittersweet Origins&INTERMEDIO&3.5&U.S.A.
Bittersweet Origins,"Bali, Singaraja",478,2010,75%,U.S.A.,3.25, ,Indonesia,INTERMEDIO,Bittersweet Origins&INTERMEDIO&3.25&U.S.A.
Bittersweet Origins,2009 Hapa Nibby,502,2010,70%,U.S.A.,3.75,Blend,"Dominican Rep., Bali",INTERMEDIO,Bittersweet Origins&INTERMEDIO&3.75&U.S.A.
Bittersweet Origins,"Bali, Singaraja",558,2010,65%,U.S.A.,2.75, ,Indonesia,INTERMEDIO,Bittersweet Origins&INTERMEDIO&2.75&U.S.A.
Bittersweet Origins,"Sambirano, 2009",565,2010,70%,U.S.A.,3.0,Trinitario,Madagascar,INTERMEDIO,Bittersweet Origins&INTERMEDIO&3.0&U.S.A.
Bittersweet Origins,"Ocumare, prototype",565,2010,78%,U.S.A.,3.0,Criollo,Venezuela,INTERMEDIO,Bittersweet Origins&INTERMEDIO&3.0&U.S.A.
Bittersweet Origins,Puerto Plata,414,2009,75%,U.S.A.,3.0, ,Dominican Republic,INTERMEDIO,Bittersweet Origins&INTERMEDIO&3.0&U.S.A.
Bittersweet Origins,Puerto Plata,414,2009,65%,U.S.A.,3.5, ,Dominican Republic,INTERMEDIO,Bittersweet Origins&INTERMEDIO&3.5&U.S.A.
Bittersweet Origins,Sambirano,423,2009,75%,U.S.A.,3.25,Trinitario,Madagascar,INTERMEDIO,Bittersweet Origins&INTERMEDIO&3.25&U.S.A.
Bittersweet Origins,Sambirano,431,2009,65%,U.S.A.,3.5,Trinitario,Madagascar,INTERMEDIO,Bittersweet Origins&INTERMEDIO&3.5&U.S.A.
Bittersweet Origins,Sambirano,233,2008,71%,U.S.A.,3.0,Trinitario,Madagascar,INTERMEDIO,Bittersweet Origins&INTERMEDIO&3.0&U.S.A.
Bittersweet Origins,Bocas del Toro,233,2008,75%,U.S.A.,3.5, ,Panama,INTERMEDIO,Bittersweet Origins&INTERMEDIO&3.5&U.S.A.
Bittersweet Origins,Puerto Plata,233,2008,68%,U.S.A.,3.75, ,Dominican Republic,INTERMEDIO,Bittersweet Origins&INTERMEDIO&3.75&U.S.A.
Bittersweet Origins,Ankasa,256,2008,70%,U.S.A.,3.0,Forastero,Ghana,INTERMEDIO,Bittersweet Origins&INTERMEDIO&3.0&U.S.A.
Black Mountain,La Red,256,2008,70%,U.S.A.,2.75, ,Dominican Republic,INTERMEDIO,Black Mountain&INTERMEDIO&2.75&U.S.A.
Black Mountain,Carenero Superior,256,2008,70%,U.S.A.,2.75,Trinitario,Venezuela,INTERMEDIO,Black Mountain&INTERMEDIO&2.75&U.S.A.
Black Mountain,Matiguas,256,2008,70%,U.S.A.,3.0, ,Nicaragua,INTERMEDIO,Black Mountain&INTERMEDIO&3.0&U.S.A.
Black River (A. Morin),Blue Mountain Region,1331,2014,70%,U.K.,2.75,Trinitario,Jamaica,INTERMEDIO,Black River (A. Morin)&INTERMEDIO&2.75&U.K.
Blanxart,"Congo, Grand Cru",1046,2013,82%,Spain,3.5,Forastero,Congo,ALTO,Blanxart&ALTO&3.5&Spain
Blanxart,Organic Dark,322,2009,72%,Spain,2.75, , ,INTERMEDIO,Blanxart&INTERMEDIO&2.75&Spain
Blue Bandana,"Akesson's E., Sambirano V.",1740,2016,82%,U.S.A.,3.5,Trinitario,Madagascar,ALTO,Blue Bandana&ALTO&3.5&U.S.A.
Blue Bandana,Lachua,1752,2016,75%,U.S.A.,2.75, ,Guatemala,INTERMEDIO,Blue Bandana&INTERMEDIO&2.75&U.S.A.
Blue Bandana,Kokoa Kamili,1752,2016,75%,U.S.A.,3.5, ,Tanzania,INTERMEDIO,Blue Bandana&INTERMEDIO&3.5&U.S.A.
Blue Bandana,Zorzal Reserva,1756,2016,75%,U.S.A.,3.0, ,Dominican Republic,INTERMEDIO,Blue Bandana&INTERMEDIO&3.0&U.S.A.
Blue Bandana,Guatemala,911,2012,70%,U.S.A.,3.5, ,Guatemala,INTERMEDIO,Blue Bandana&INTERMEDIO&3.5&U.S.A.
Blue Bandana,Madagascar,911,2012,70%,U.S.A.,3.75,Trinitario,Madagascar,INTERMEDIO,Blue Bandana&INTERMEDIO&3.75&U.S.A.
Bonnat,Selva Maya,1912,2016,75%,France,3.5, ,Mexico,INTERMEDIO,Bonnat&INTERMEDIO&3.5&France
Bonnat,Kaori,1339,2014,75%,France,4.0, ,Brazil,INTERMEDIO,Bonnat&INTERMEDIO&4.0&France
Bonnat,"Los Colorados, Santo Domingo, Equateur",1418,2014,75%,France,3.25, ,Dominican Republic,INTERMEDIO,Bonnat&INTERMEDIO&3.25&France
Bonnat,Surfin,1418,2014,65%,France,3.75, ,"Venez,Africa,Brasil,Peru,Mex",INTERMEDIO,Bonnat&INTERMEDIO&3.75&France
Bonnat,Maragnam,1038,2013,75%,France,3.5, ,Brazil,INTERMEDIO,Bonnat&INTERMEDIO&3.5&France
Bonnat,Gabon,1042,2013,75%,France,3.25, ,Gabon,INTERMEDIO,Bonnat&INTERMEDIO&3.25&France
Bonnat,Cuba,629,2011,75%,France,3.5,Trinitario,Cuba,INTERMEDIO,Bonnat&INTERMEDIO&3.5&France
Bonnat,"Cusco, Cacao Cusco",629,2011,75%,France,3.5, ,Peru,INTERMEDIO,Bonnat&INTERMEDIO&3.5&France
Bonnat,Piura Blanco,629,2011,75%,France,3.5,Forastero (Nacional),Peru,INTERMEDIO,Bonnat&INTERMEDIO&3.5&France
Bonnat,Libanio,629,2011,75%,France,3.75, ,Brazil,INTERMEDIO,Bonnat&INTERMEDIO&3.75&France
Bonnat,Haiti,629,2011,75%,France,4.0, ,Haiti,INTERMEDIO,Bonnat&INTERMEDIO&4.0&France
Bonnat,"Madagascar, 100% criollo",629,2011,75%,France,4.0,Criollo,Madagascar,INTERMEDIO,Bonnat&INTERMEDIO&4.0&France
Bonnat,Juliana,672,2011,75%,France,3.5, ,Brazil,INTERMEDIO,Bonnat&INTERMEDIO&3.5&France
Bonnat,Jamaique,761,2011,75%,France,3.25,Trinitario,Jamaica,INTERMEDIO,Bonnat&INTERMEDIO&3.25&France
Bonnat,Ivory Coast,331,2009,75%,France,3.0, ,Ivory Coast,INTERMEDIO,Bonnat&INTERMEDIO&3.0&France
Bonnat,"Porcelana, Apotequil",336,2009,75%,France,2.75,Criollo,Peru,INTERMEDIO,Bonnat&INTERMEDIO&2.75&France
Bonnat,"Porcelana, Tabasco, Marfil de Blanco",336,2009,75%,France,3.0,Criollo,Mexico,INTERMEDIO,Bonnat&INTERMEDIO&3.0&France
Bonnat,"Xoconusco, cacao Real",395,2009,75%,France,3.0,Criollo,Mexico,INTERMEDIO,Bonnat&INTERMEDIO&3.0&France
Bonnat,"Porcelana, Venezuela",199,2008,75%,France,4.0,Criollo (Porcelana),Venezuela,INTERMEDIO,Bonnat&INTERMEDIO&4.0&France
Bonnat,Equateur,123,2007,75%,France,2.5,Forastero (Arriba),Ecuador,INTERMEDIO,Bonnat&INTERMEDIO&2.5&France
Bonnat,Trinite,24,2006,75%,France,3.75,Trinitario,Carribean,INTERMEDIO,Bonnat&INTERMEDIO&3.75&France
Bonnat,"Ocumare, Puerto Cabello",32,2006,75%,France,4.0, ,Venezuela,INTERMEDIO,Bonnat&INTERMEDIO&4.0&France
Bonnat,"Maracaibo, El Rosario",48,2006,75%,France,4.0,Criollo,Venezuela,INTERMEDIO,Bonnat&INTERMEDIO&4.0&France
Bonnat,Madagascar,75,2006,75%,France,4.0,Trinitario,Madagascar,INTERMEDIO,Bonnat&INTERMEDIO&4.0&France
Bonnat,One Hundred,81,2006,100%,France,1.5, , ,PURO,Bonnat&PURO&1.5&France
Bonnat,Ceylan,81,2006,75%,France,3.0, ,Sri Lanka,INTERMEDIO,Bonnat&INTERMEDIO&3.0&France
Bonnat,Chuao,81,2006,75%,France,4.0,Trinitario,Venezuela,INTERMEDIO,Bonnat&INTERMEDIO&4.0&France
Bouga Cacao (Tulicorp),"El Oro, Hacienda de Oro",316,2009,77%,Ecuador,3.25,Forastero (Arriba),Ecuador,INTERMEDIO,Bouga Cacao (Tulicorp)&INTERMEDIO&3.25&Ecuador
Bouga Cacao (Tulicorp),"El Oro, Hacienda de Oro",341,2009,100%,Ecuador,1.5,Forastero (Arriba),Ecuador,PURO,Bouga Cacao (Tulicorp)&PURO&1.5&Ecuador
Bowler Man,Maya Mountain,1267,2014,70%,U.S.A.,2.75,Trinitario,Belize,INTERMEDIO,Bowler Man&INTERMEDIO&2.75&U.S.A.
Bowler Man,Conacado,1271,2014,70%,U.S.A.,2.75, ,Dominican Republic,INTERMEDIO,Bowler Man&INTERMEDIO&2.75&U.S.A.
Brasstown aka It's Chocolate,"Guasare, Zulia Prov.",1868,2016,70%,U.S.A.,3.5,Criollo,Venezuela,INTERMEDIO,Brasstown aka It's Chocolate&INTERMEDIO&3.5&U.S.A.
Brasstown aka It's Chocolate,"O'payo, Waslala",1868,2016,70%,U.S.A.,3.75, ,Nicaragua,INTERMEDIO,Brasstown aka It's Chocolate&INTERMEDIO&3.75&U.S.A.
Brasstown aka It's Chocolate,Conacado,1462,2015,68%,U.S.A.,3.75, ,Dominican Republic,INTERMEDIO,Brasstown aka It's Chocolate&INTERMEDIO&3.75&U.S.A.
Brasstown aka It's Chocolate,Maya Mountain,1255,2014,70%,U.S.A.,3.75,Trinitario,Belize,INTERMEDIO,Brasstown aka It's Chocolate&INTERMEDIO&3.75&U.S.A.
Brasstown aka It's Chocolate,Chuao,1355,2014,70%,U.S.A.,4.0,Trinitario,Venezuela,INTERMEDIO,Brasstown aka It's Chocolate&INTERMEDIO&4.0&U.S.A.
Brasstown aka It's Chocolate,Cooproagro,1125,2013,72%,U.S.A.,3.0,Trinitario,Dominican Republic,INTERMEDIO,Brasstown aka It's Chocolate&INTERMEDIO&3.0&U.S.A.
Brasstown aka It's Chocolate,"Camino Verde, Guayas",1125,2013,70%,U.S.A.,3.25, ,Ecuador,INTERMEDIO,Brasstown aka It's Chocolate&INTERMEDIO&3.25&U.S.A.
Brasstown aka It's Chocolate,Ghana,1129,2013,75%,U.S.A.,3.5,Forastero,Ghana,INTERMEDIO,Brasstown aka It's Chocolate&INTERMEDIO&3.5&U.S.A.
Brasstown aka It's Chocolate,"Chuao, Mantuano blend",1129,2013,85%,U.S.A.,3.5,Trinitario,Venezuela,ALTO,Brasstown aka It's Chocolate&ALTO&3.5&U.S.A.
Brazen,Elvesia P.,1514,2015,60%,U.S.A.,3.0, ,Dominican Republic,INTERMEDIO,Brazen&INTERMEDIO&3.0&U.S.A.
Brazen,Elvesia P.,1514,2015,80%,U.S.A.,3.25, ,Dominican Republic,ALTO,Brazen&ALTO&3.25&U.S.A.
Brazen,"Alta Verapaz, 2014",1514,2015,70%,U.S.A.,3.5, ,Guatemala,INTERMEDIO,Brazen&INTERMEDIO&3.5&U.S.A.
Brazen,Ambolikapiky P.,1518,2015,80%,U.S.A.,2.75, ,Madagascar,ALTO,Brazen&ALTO&2.75&U.S.A.
Brazen,Maya Mountain,1518,2015,80%,U.S.A.,3.25,Trinitario,Belize,ALTO,Brazen&ALTO&3.25&U.S.A.
Brazen,Ambolikapkly P.,1518,2015,60%,U.S.A.,3.25, ,Madagascar,INTERMEDIO,Brazen&INTERMEDIO&3.25&U.S.A.
Breeze Mill,Jamaica,1149,2013,70%,U.S.A.,3.0,Trinitario,Jamaica,INTERMEDIO,Breeze Mill&INTERMEDIO&3.0&U.S.A.
Bright,Somia Plantation,1231,2014,72%,Australia,3.0,Trinitario,Madagascar,INTERMEDIO,Bright&INTERMEDIO&3.0&Australia
Bright,Marabel Farms,1231,2014,70%,Australia,3.5, ,Dominican Republic,INTERMEDIO,Bright&INTERMEDIO&3.5&Australia
Bright,"Camino Verde, Balao, Guayas",1231,2014,72%,Australia,3.5, ,Ecuador,INTERMEDIO,Bright&INTERMEDIO&3.5&Australia
Bright,Gran Couva,1235,2014,68%,Australia,2.75,Trinitario,Trinidad,INTERMEDIO,Bright&INTERMEDIO&2.75&Australia
Britarev,Ecuador,1638,2015,70%,Russia,3.25, ,Ecuador,INTERMEDIO,Britarev&INTERMEDIO&3.25&Russia
Bronx Grrl Chocolate,Dominican Republic,1181,2013,68%,U.S.A.,2.75, ,Dominican Republic,INTERMEDIO,Bronx Grrl Chocolate&INTERMEDIO&2.75&U.S.A.
Burnt Fork Bend,Trinidad,1299,2014,72%,U.S.A.,3.25,Trinitario,Trinidad,INTERMEDIO,Burnt Fork Bend&INTERMEDIO&3.25&U.S.A.
Burnt Fork Bend,Mindo,1299,2014,72%,U.S.A.,3.5, ,Ecuador,INTERMEDIO,Burnt Fork Bend&INTERMEDIO&3.5&U.S.A.
Burnt Fork Bend,Belize,1303,2014,72%,U.S.A.,3.25,Trinitario,Belize,INTERMEDIO,Burnt Fork Bend&INTERMEDIO&3.25&U.S.A.
Burnt Fork Bend,Blend,1303,2014,72%,U.S.A.,3.25,Blend, ,INTERMEDIO,Burnt Fork Bend&INTERMEDIO&3.25&U.S.A.
Burnt Fork Bend,"Ecuador, Bob Bar",1323,2014,60%,U.S.A.,2.5, ,Ecuador,INTERMEDIO,Burnt Fork Bend&INTERMEDIO&2.5&U.S.A.
Cacao Arabuco,Puerto Rico,1606,2015,70%,Puerto Rico,2.5, ,Puerto Rico,INTERMEDIO,Cacao Arabuco&INTERMEDIO&2.5&Puerto Rico
Cacao Atlanta,Tumbes,1215,2014,75%,U.S.A.,2.5,Criollo,Peru,INTERMEDIO,Cacao Atlanta&INTERMEDIO&2.5&U.S.A.
Cacao Atlanta,"Dominican Republic, ""Love Bar""",502,2010,75%,U.S.A.,2.5, ,Dominican Republic,INTERMEDIO,Cacao Atlanta&INTERMEDIO&2.5&U.S.A.
Cacao Atlanta,Dominican Republic w/ nibs,502,2010,75%,U.S.A.,2.75, ,Dominican Republic,INTERMEDIO,Cacao Atlanta&INTERMEDIO&2.75&U.S.A.
Cacao Atlanta,Patanemo,600,2010,75%,U.S.A.,2.25, ,Venezuela,INTERMEDIO,Cacao Atlanta&INTERMEDIO&2.25&U.S.A.
Cacao Barry,Grand 'Anse,1716,2016,65%,France,3.5,"Trinitario, Criollo",Haiti,INTERMEDIO,Cacao Barry&INTERMEDIO&3.5&France
Cacao Barry,Santo Domingo,586,2010,70%,France,3.0, ,Dominican Republic,INTERMEDIO,Cacao Barry&INTERMEDIO&3.0&France
Cacao Barry,Tanzania,300,2008,75%,France,2.0, ,Tanzania,INTERMEDIO,Cacao Barry&INTERMEDIO&2.0&France
Cacao Barry,Venezuela,141,2007,72%,France,2.0, ,Venezuela,INTERMEDIO,Cacao Barry&INTERMEDIO&2.0&France
Cacao Barry,Mexico,147,2007,66%,France,3.0, ,Mexico,INTERMEDIO,Cacao Barry&INTERMEDIO&3.0&France
Cacao de Origen,Chuao,1688,2015,77%,Venezuela,3.5,Trinitario,Venezuela,INTERMEDIO,Cacao de Origen&INTERMEDIO&3.5&Venezuela
Cacao de Origen,Rio Caribe,1692,2015,75%,Venezuela,3.25,Trinitario,Venezuela,INTERMEDIO,Cacao de Origen&INTERMEDIO&3.25&Venezuela
Cacao de Origen,Agua Fria; Sucre region,1391,2014,75%,Venezuela,2.5, ,Venezuela,INTERMEDIO,Cacao de Origen&INTERMEDIO&2.5&Venezuela
Cacao de Origen,Macuare; Miranda; Chloe formula,1391,2014,74%,Venezuela,3.25, ,Venezuela,INTERMEDIO,Cacao de Origen&INTERMEDIO&3.25&Venezuela
Cacao de Origen,"Chuao, Aragua region",1391,2014,75%,Venezuela,3.5,Trinitario,Venezuela,INTERMEDIO,Cacao de Origen&INTERMEDIO&3.5&Venezuela
Cacao de Origen,"Chuao, Aragua region",1395,2014,70%,Venezuela,3.75,Trinitario,Venezuela,INTERMEDIO,Cacao de Origen&INTERMEDIO&3.75&Venezuela
Cacao de Origin,Hacienda la Trinidad,1668,2015,74%,Venezuela,3.25, ,Venezuela,INTERMEDIO,Cacao de Origin&INTERMEDIO&3.25&Venezuela
Cacao Hunters,Macondo,1816,2016,71%,Colombia,3.75, ,Colombia,INTERMEDIO,Cacao Hunters&INTERMEDIO&3.75&Colombia
Cacao Hunters,Perla Negra,1816,2016,74%,Colombia,3.75, ,Colombia,INTERMEDIO,Cacao Hunters&INTERMEDIO&3.75&Colombia
Cacao Hunters,Arhuacos,1662,2015,72%,Colombia,3.75, ,Colombia,INTERMEDIO,Cacao Hunters&INTERMEDIO&3.75&Colombia
Cacao Hunters,Sierra Nevada,1430,2014,64%,Colombia,3.5, ,Colombia,INTERMEDIO,Cacao Hunters&INTERMEDIO&3.5&Colombia
Cacao Hunters,Tumaco,1430,2014,70%,Colombia,3.5, ,Colombia,INTERMEDIO,Cacao Hunters&INTERMEDIO&3.5&Colombia
Cacao Hunters,"Boyaca, Aprocampa Coop, Pauna",1434,2014,69%,Colombia,2.75, ,Colombia,INTERMEDIO,Cacao Hunters&INTERMEDIO&2.75&Colombia
Cacao Hunters,Arauca,1434,2014,70%,Colombia,3.25, ,Colombia,INTERMEDIO,Cacao Hunters&INTERMEDIO&3.25&Colombia
Cacao Market,"Jutiapa, lot 050916D",1860,2016,70%,U.S.A.,3.5,Trinitario,Honduras,INTERMEDIO,Cacao Market&INTERMEDIO&3.5&U.S.A.
Cacao Prieto,"Criollo, Dominican Republic",991,2012,72%,U.S.A.,3.75,Criollo,Dominican Republic,INTERMEDIO,Cacao Prieto&INTERMEDIO&3.75&U.S.A.
Cacao Prieto,"Dominican Republicm, rustic",641,2011,72%,U.S.A.,3.0, ,Dominican Republic,INTERMEDIO,Cacao Prieto&INTERMEDIO&3.0&U.S.A.
Cacao Prieto,Dominican Republic,641,2011,66%,U.S.A.,3.75, ,Dominican Republic,INTERMEDIO,Cacao Prieto&INTERMEDIO&3.75&U.S.A.
Cacao Prieto,"Dominican Republic, rustic",647,2011,65%,U.S.A.,3.25, ,Dominican Republic,INTERMEDIO,Cacao Prieto&INTERMEDIO&3.25&U.S.A.
Cacao Sampaka,"Mahali, Kasai",1908,2016,70%,Spain,3.5,Criollo,Congo,INTERMEDIO,Cacao Sampaka&INTERMEDIO&3.5&Spain
Cacao Sampaka,Madagascar,508,2010,71%,Spain,3.5,Trinitario,Madagascar,INTERMEDIO,Cacao Sampaka&INTERMEDIO&3.5&Spain
Cacao Sampaka,Ecuador,523,2010,71%,Spain,3.75, ,Ecuador,INTERMEDIO,Cacao Sampaka&INTERMEDIO&3.75&Spain
Cacao Sampaka,Papua,523,2010,71%,Spain,4.0, ,Papua New Guinea,INTERMEDIO,Cacao Sampaka&INTERMEDIO&4.0&Spain
Cacao Sampaka,Grenada,537,2010,71%,Spain,3.25,Trinitario,Grenada,INTERMEDIO,Cacao Sampaka&INTERMEDIO&3.25&Spain
Cacao Sampaka,Venezuela,537,2010,71%,Spain,3.5, ,Venezuela,INTERMEDIO,Cacao Sampaka&INTERMEDIO&3.5&Spain
Cacao Sampaka,Venezuela,537,2010,77%,Spain,3.5, ,Venezuela,INTERMEDIO,Cacao Sampaka&INTERMEDIO&3.5&Spain
Cacao Sampaka,"Porcelana, Tabasco, La Joya",336,2009,70%,Spain,4.0,Criollo,Mexico,INTERMEDIO,Cacao Sampaka&INTERMEDIO&4.0&Spain
Cacao Sampaka,"Xoconusco, Chiapas",346,2009,70%,Spain,4.0,Criollo,Mexico,INTERMEDIO,Cacao Sampaka&INTERMEDIO&4.0&Spain
Cacao Store,Madagascar,1684,2015,70%,Japan,3.0,Trinitario,Madagascar,INTERMEDIO,Cacao Store&INTERMEDIO&3.0&Japan
Cacao Store,Peru,1684,2015,70%,Japan,3.25, ,Peru,INTERMEDIO,Cacao Store&INTERMEDIO&3.25&Japan
Cacao Store,Vietnam,1684,2015,70%,Japan,3.5,Trinitario,Vietnam,INTERMEDIO,Cacao Store&INTERMEDIO&3.5&Japan
Cacaosuyo (Theobroma Inversiones),Piura,1173,2013,70%,Peru,3.25, ,Peru,INTERMEDIO,Cacaosuyo (Theobroma Inversiones)&INTERMEDIO&3.25&Peru
Cacaoyere (Ecuatoriana),Amazonia,237,2008,63%,Ecuador,3.5,Forastero (Arriba),Ecuador,INTERMEDIO,Cacaoyere (Ecuatoriana)&INTERMEDIO&3.5&Ecuador
Cacaoyere (Ecuatoriana),Esmeraldas,237,2008,71%,Ecuador,3.5,Forastero (Arriba),Ecuador,INTERMEDIO,Cacaoyere (Ecuatoriana)&INTERMEDIO&3.5&Ecuador
Cacaoyere (Ecuatoriana),Bolivar,245,2008,82%,Ecuador,2.5,Forastero (Arriba),Ecuador,ALTO,Cacaoyere (Ecuatoriana)&ALTO&2.5&Ecuador
Cacaoyere (Ecuatoriana),Pichincha,259,2008,91%,Ecuador,1.5,Forastero (Arriba),Ecuador,ALTO,Cacaoyere (Ecuatoriana)&ALTO&1.5&Ecuador
Callebaut,Grenade,296,2008,60%,Belgium,2.75,Trinitario,Grenada,INTERMEDIO,Callebaut&INTERMEDIO&2.75&Belgium
Callebaut,Baking,141,2007,70%,Belgium,1.0, ,Ecuador,INTERMEDIO,Callebaut&INTERMEDIO&1.0&Belgium
C-Amaro,Cuba,1442,2014,75%,Italy,2.5, ,Cuba,INTERMEDIO,C-Amaro&INTERMEDIO&2.5&Italy
C-Amaro,Dominican Republic,1442,2014,72%,Italy,3.0, ,Dominican Republic,INTERMEDIO,C-Amaro&INTERMEDIO&3.0&Italy
C-Amaro,"Lago di Como, Blu",1442,2014,70%,Italy,3.5,Blend, ,INTERMEDIO,C-Amaro&INTERMEDIO&3.5&Italy
C-Amaro,Ecuador,1185,2013,100%,Italy,3.5, ,Ecuador,PURO,C-Amaro&PURO&3.5&Italy
C-Amaro,Venezuela,809,2012,80%,Italy,3.0, ,Venezuela,ALTO,C-Amaro&ALTO&3.0&Italy
C-Amaro,Sao Tome,749,2011,78%,Italy,2.25,Forastero,Sao Tome,INTERMEDIO,C-Amaro&INTERMEDIO&2.25&Italy
C-Amaro,Trinidad,765,2011,70%,Italy,2.5,Trinitario,Trinidad,INTERMEDIO,C-Amaro&INTERMEDIO&2.5&Italy
Cao,Porcelana,1804,2016,75%,U.S.A.,2.5,Criollo,Venezuela,INTERMEDIO,Cao&INTERMEDIO&2.5&U.S.A.
Cao,Tanzania,1804,2016,73%,U.S.A.,2.75, ,Tanzania,INTERMEDIO,Cao&INTERMEDIO&2.75&U.S.A.
Cao,"Porcelana, Batch 5163",1804,2016,70%,U.S.A.,3.0,Criollo,Venezuela,INTERMEDIO,Cao&INTERMEDIO&3.0&U.S.A.
Cao,Bolivia,1808,2016,75%,U.S.A.,3.0, ,Bolivia,INTERMEDIO,Cao&INTERMEDIO&3.0&U.S.A.
Cao,Brazil,1808,2016,70%,U.S.A.,3.25,Trinitario,Brazil,INTERMEDIO,Cao&INTERMEDIO&3.25&U.S.A.
Caoni (Tulicorp),Esmeraldas,237,2008,77%,Ecuador,2.0,Forastero (Arriba),Ecuador,INTERMEDIO,Caoni (Tulicorp)&INTERMEDIO&2.0&Ecuador
Caoni (Tulicorp),Manabi,237,2008,77%,Ecuador,2.5,Forastero (Arriba),Ecuador,INTERMEDIO,Caoni (Tulicorp)&INTERMEDIO&2.5&Ecuador
Caoni (Tulicorp),Los Rios,245,2008,77%,Ecuador,2.75,Forastero (Arriba),Ecuador,INTERMEDIO,Caoni (Tulicorp)&INTERMEDIO&2.75&Ecuador
Caoni (Tulicorp),Manabi,266,2008,55%,Ecuador,3.0,Forastero (Arriba),Ecuador,BAJO,Caoni (Tulicorp)&BAJO&3.0&Ecuador
Caoni (Tulicorp),Los Rios,269,2008,55%,Ecuador,3.25,Forastero (Arriba),Ecuador,BAJO,Caoni (Tulicorp)&BAJO&3.25&Ecuador
Caoni (Tulicorp),Esmeraldas,269,2008,55%,Ecuador,3.5,Forastero (Arriba),Ecuador,BAJO,Caoni (Tulicorp)&BAJO&3.5&Ecuador
Captain Pembleton,"Saidor Estate, Madang P.",1263,2014,70%,New Zealand,3.5,Trinitario,Papua New Guinea,INTERMEDIO,Captain Pembleton&INTERMEDIO&3.5&New Zealand
Captain Pembleton,Kulili Estate,1263,2014,70%,New Zealand,3.75, ,Papua New Guinea,INTERMEDIO,Captain Pembleton&INTERMEDIO&3.75&New Zealand
Caribeans,"Antigua, Special Reserve",1582,2015,72%,Costa Rica,3.5, ,Guatemala,INTERMEDIO,Caribeans&INTERMEDIO&3.5&Costa Rica
Caribeans,"Talamanca, Raul-Kekoldo community",1586,2015,72%,Costa Rica,3.25, ,Costa Rica,INTERMEDIO,Caribeans&INTERMEDIO&3.25&Costa Rica
Caribeans,Anselmo Paraiso Estate,1586,2015,72%,Costa Rica,3.5, ,Costa Rica,INTERMEDIO,Caribeans&INTERMEDIO&3.5&Costa Rica
Caribeans,Costa Rica,841,2012,72%,Costa Rica,3.0,Forastero,Costa Rica,INTERMEDIO,Caribeans&INTERMEDIO&3.0&Costa Rica
Caribeans,Costa Rica,845,2012,80%,Costa Rica,2.75,Forastero,Costa Rica,ALTO,Caribeans&ALTO&2.75&Costa Rica
Carlotta Chocolat,Arauca,1884,2016,65%,Colombia,3.0,Trinitario,Colombia,INTERMEDIO,Carlotta Chocolat&INTERMEDIO&3.0&Colombia
